,loss,mae,mean_q,mean_eps,episode_reward,nb_episode_steps,nb_steps,episode,duration
0,0,0,0,0,65.0,539,539,0,1.0748353000000002
1, 0, 0, 0, 0, 55.0, 395, 934, 1, 0.7822089999999999
2, 0, 0, 0, 0, 200.0, 972, 1906, 2, 1.8856172999999998
3, 0, 0, 0, 0, 270.0, 984, 2890, 3, 2.151381500000001
4, 0, 0, 0, 0, 425.0, 1204, 4094, 4, 2.4581336
5, 0, 0, 0, 0, 55.0, 399, 4493, 5, 0.992033499999998
6, 0, 0, 0, 0, 90.0, 398, 4891, 6, 1.2291358999999993
7, 0, 0, 0, 0, 190.0, 673, 5564, 7, 1.8090270000000004
8, 0, 0, 0, 0, 40.0, 504, 6068, 8, 1.0777963000000028
9, 0, 0, 0, 0, 50.0, 556, 6624, 9, 1.2294152999999994
10, 0, 0, 0, 0, 135.0, 499, 7123, 10, 1.397317900000001
11, 0, 0, 0, 0, 155.0, 745, 7868, 11, 2.3944873000000015
12, 0, 0, 0, 0, 85.0, 601, 8469, 12, 1.397361
13, 0, 0, 0, 0, 50.0, 377, 8846, 13, 0.8523762000000019
14, 0, 0, 0, 0, 245.0, 935, 9781, 14, 1.9901845999999992
15, 0, 0, 0, 0, 265.0, 929, 10710, 15, 1.9005498000000003
16, 0, 0, 0, 0, 180.0, 616, 11326, 16, 1.3962938999999963
17, 0, 0, 0, 0, 450.0, 1023, 12349, 17, 2.220193100000003
18, 0, 0, 0, 0, 240.0, 1287, 13636, 18, 2.6694579999999988
19, 0, 0, 0, 0, 135.0, 606, 14242, 19, 1.6349985999999959
20, 0, 0, 0, 0, 180.0, 667, 14909, 20, 1.4962088999999992
21, 0, 0, 0, 0, 155.0, 656, 15565, 21, 1.401867799999998
22, 0, 0, 0, 0, 45.0, 404, 15969, 22, 0.9998584000000008
23, 0, 0, 0, 0, 155.0, 634, 16603, 23, 1.3978800000000007
24, 0, 0, 0, 0, 255.0, 853, 17456, 24, 1.887330200000001
25, 0, 0, 0, 0, 10.0, 509, 17965, 25, 1.340229800000003
26, 0, 0, 0, 0, 125.0, 645, 18610, 26, 1.7778187999999986
27, 0, 0, 0, 0, 285.0, 1477, 20087, 27, 3.2723020000000034
28, 0, 0, 0, 0, 90.0, 624, 20711, 28, 1.343822000000003
29, 0, 0, 0, 0, 95.0, 642, 21353, 29, 1.2313432000000049
30, 0, 0, 0, 0, 255.0, 1250, 22603, 30, 2.496311399999996
31, 0, 0, 0, 0, 120.0, 517, 23120, 31, 1.1936852000000044
32, 0, 0, 0, 0, 65.0, 405, 23525, 32, 0.8902113000000043
33, 0, 0, 0, 0, 55.0, 426, 23951, 33, 0.9033760000000015
34, 0, 0, 0, 0, 140.0, 1164, 25115, 34, 2.535451000000002
35, 0, 0, 0, 0, 515.0, 954, 26069, 35, 2.1599072000000064
36, 0, 0, 0, 0, 30.0, 510, 26579, 36, 1.0541164000000123
37, 0, 0, 0, 0, 175.0, 661, 27240, 37, 1.377551099999991
38, 0, 0, 0, 0, 75.0, 484, 27724, 38, 0.964258000000001
39, 0, 0, 0, 0, 395.0, 1111, 28835, 39, 2.1244765
40, 0, 0, 0, 0, 245.0, 1046, 29881, 40, 1.994135
41, 0, 0, 0, 0, 385.0, 798, 30679, 41, 1.5393056999999999
42, 0, 0, 0, 0, 20.0, 592, 31271, 42, 1.1507110000000011
43, 0, 0, 0, 0, 55.0, 510, 31781, 43, 0.9948346000000043
44, 0, 0, 0, 0, 45.0, 558, 32339, 44, 1.0863616999999977
45, 0, 0, 0, 0, 255.0, 739, 33078, 45, 1.4382764000000066
46, 0, 0, 0, 0, 110.0, 664, 33742, 46, 1.3641454999999922
47, 0, 0, 0, 0, 210.0, 783, 34525, 47, 1.5274004999999988
48, 0, 0, 0, 0, 135.0, 765, 35290, 48, 1.442710599999998
49, 0, 0, 0, 0, 125.0, 643, 35933, 49, 1.2020916999999969
50, 0, 0, 0, 0, 380.0, 718, 36651, 50, 1.3516546999999974
51, 0, 0, 0, 0, 185.0, 757, 37408, 51, 1.4439344000000034
52, 0, 0, 0, 0, 105.0, 631, 38039, 52, 1.209779900000001
53, 0, 0, 0, 0, 20.0, 532, 38571, 53, 1.0457146999999907
