,loss,mae,mean_q,mean_eps,episode_reward,nb_episode_steps,nb_steps,episode,duration
0,0,0,0,0,185.0,834,834,0,1.7534536999999997
1, 0, 0, 0, 0, 135.0, 641, 1475, 1, 1.3738051000000002
2, 0, 0, 0, 0, 135.0, 686, 2161, 2, 1.4658587
3, 0, 0, 0, 0, 210.0, 953, 3114, 3, 2.0774649999999983
4, 0, 0, 0, 0, 120.0, 632, 3746, 4, 1.4693661999999996
5, 0, 0, 0, 0, 110.0, 373, 4119, 5, 0.8298652000000004
6, 0, 0, 0, 0, 105.0, 512, 4631, 6, 1.1438725999999981
7, 0, 0, 0, 0, 105.0, 698, 5329, 7, 1.498354299999999
8, 0, 0, 0, 0, 210.0, 1016, 6345, 8, 2.2050889
9, 0, 0, 0, 0, 65.0, 411, 6756, 9, 1.0521617000000028
10, 0, 0, 0, 0, 45.0, 442, 7198, 10, 1.0272728999999998
11, 0, 0, 0, 0, 210.0, 685, 7883, 11, 1.4541474
12, 0, 0, 0, 0, 105.0, 618, 8501, 12, 1.383632500000001
13, 0, 0, 0, 0, 180.0, 728, 9229, 13, 1.7646148000000004
14, 0, 0, 0, 0, 125.0, 558, 9787, 14, 1.1842718999999988
15, 0, 0, 0, 0, 135.0, 818, 10605, 15, 1.7527510000000035
16, 0, 0, 0, 0, 65.0, 650, 11255, 16, 1.3601839000000027
17, 0, 0, 0, 0, 215.0, 820, 12075, 17, 1.744386200000001
18, 0, 0, 0, 0, 90.0, 388, 12463, 18, 0.8427492000000001
19, 0, 0, 0, 0, 185.0, 928, 13391, 19, 1.8345580000000012
20, 0, 0, 0, 0, 145.0, 749, 14140, 20, 1.5057338000000016
21, 0, 0, 0, 0, 255.0, 931, 15071, 21, 1.9019155000000012
22, 0, 0, 0, 0, 210.0, 767, 15838, 22, 1.5619583999999946
23, 0, 0, 0, 0, 135.0, 777, 16615, 23, 1.6070682999999946
24, 0, 0, 0, 0, 110.0, 747, 17362, 24, 1.572445199999997
25, 0, 0, 0, 0, 120.0, 751, 18113, 25, 1.4978853
26, 0, 0, 0, 0, 225.0, 838, 18951, 26, 1.7327537999999976
27, 0, 0, 0, 0, 30.0, 431, 19382, 27, 0.9148291999999998
28, 0, 0, 0, 0, 365.0, 829, 20211, 28, 1.6691410999999974
29, 0, 0, 0, 0, 155.0, 783, 20994, 29, 1.6483265999999972
30, 0, 0, 0, 0, 110.0, 670, 21664, 30, 1.3991128000000046
31, 0, 0, 0, 0, 105.0, 655, 22319, 31, 1.3475857000000033
32, 0, 0, 0, 0, 120.0, 728, 23047, 32, 1.4910937999999945
33, 0, 0, 0, 0, 20.0, 457, 23504, 33, 0.9504374000000055
34, 0, 0, 0, 0, 65.0, 666, 24170, 34, 1.3335036000000002
35, 0, 0, 0, 0, 120.0, 670, 24840, 35, 1.3488096000000027
36, 0, 0, 0, 0, 85.0, 520, 25360, 36, 1.0507974000000004
37, 0, 0, 0, 0, 65.0, 592, 25952, 37, 1.2001847000000083
38, 0, 0, 0, 0, 120.0, 743, 26695, 38, 1.5101865999999973
39, 0, 0, 0, 0, 150.0, 677, 27372, 39, 1.4074846999999977
40, 0, 0, 0, 0, 135.0, 765, 28137, 40, 1.5698167999999981
41, 0, 0, 0, 0, 120.0, 753, 28890, 41, 1.4976984000000044
42, 0, 0, 0, 0, 165.0, 858, 29748, 42, 1.7020167000000015
43, 0, 0, 0, 0, 120.0, 822, 30570, 43, 1.7060567000000049
44, 0, 0, 0, 0, 105.0, 669, 31239, 44, 1.3599996999999888
45, 0, 0, 0, 0, 210.0, 797, 32036, 45, 1.6640972000000005
46, 0, 0, 0, 0, 45.0, 392, 32428, 46, 0.8362276999999949
47, 0, 0, 0, 0, 35.0, 384, 32812, 47, 0.812590599999993
48, 0, 0, 0, 0, 135.0, 606, 33418, 48, 1.24677650000001
49, 0, 0, 0, 0, 225.0, 903, 34321, 49, 1.8449675000000099
50, 0, 0, 0, 0, 110.0, 582, 34903, 50, 1.2086736000000116
51, 0, 0, 0, 0, 180.0, 746, 35649, 51, 1.5456226999999956
52, 0, 0, 0, 0, 155.0, 809, 36458, 52, 1.6808627999999999
53, 0, 0, 0, 0, 135.0, 513, 36971, 53, 1.0632851999999957
54, 0, 0, 0, 0, 180.0, 777, 37748, 54, 1.618766700000009
55, 0, 0, 0, 0, 210.0, 807, 38555, 55, 1.6807133000000078
56, 0, 0, 0, 0, 210.0, 808, 39363, 56, 1.7249015000000014
57, 0, 0, 0, 0, 105.0, 661, 40024, 57, 1.3757413999999955
58, 0, 0, 0, 0, 105.0, 358, 40382, 58, 0.7362231999999977
59, 0, 0, 0, 0, 230.0, 809, 41191, 59, 1.6803627999999975
60, 0, 0, 0, 0, 265.0, 1187, 42378, 60, 2.5640525000000025
61, 0, 0, 0, 0, 210.0, 794, 43172, 61, 1.7012737000000016
62, 0, 0, 0, 0, 210.0, 793, 43965, 62, 1.698216599999995
63, 0, 0, 0, 0, 235.0, 842, 44807, 63, 1.7648591999999894
64, 0, 0, 0, 0, 120.0, 746, 45553, 64, 1.5059116999999986
65, 0, 0, 0, 0, 105.0, 671, 46224, 65, 1.3986103999999955
66, 0, 0, 0, 0, 120.0, 747, 46971, 66, 1.7071945
67, 0, 0, 0, 0, 125.0, 661, 47632, 67, 1.4543225000000035
68, 0, 0, 0, 0, 110.0, 667, 48299, 68, 1.508217700000003
69, 0, 0, 0, 0, 155.0, 806, 49105, 69, 2.1657748000000083
70, 0, 0, 0, 0, 80.0, 397, 49502, 70, 0.842059699999993
71, 0, 0, 0, 0, 110.0, 753, 50255, 71, 1.5066041999999982
72, 0, 0, 0, 0, 225.0, 1492, 51747, 72, 3.0007650999999953
73, 0, 0, 0, 0, 210.0, 780, 52527, 73, 1.6721699999999942
74, 0, 0, 0, 0, 180.0, 894, 53421, 74, 1.8952513999999923
75, 0, 0, 0, 0, 105.0, 616, 54037, 75, 1.3298839999999927
76, 0, 0, 0, 0, 210.0, 825, 54862, 76, 1.7542078000000032
77, 0, 0, 0, 0, 220.0, 790, 55652, 77, 1.6753419999999863
78, 0, 0, 0, 0, 310.0, 1412, 57064, 78, 2.9129073000000005
79, 0, 0, 0, 0, 190.0, 872, 57936, 79, 1.940733300000005
80, 0, 0, 0, 0, 60.0, 367, 58303, 80, 0.7996005999999909
81, 0, 0, 0, 0, 180.0, 796, 59099, 81, 1.662274100000019
82, 0, 0, 0, 0, 65.0, 397, 59496, 82, 0.8419490999999937
83, 0, 0, 0, 0, 60.0, 400, 59896, 83, 0.8669314999999926
84, 0, 0, 0, 0, 110.0, 607, 60503, 84, 1.3348891999999921
85, 0, 0, 0, 0, 80.0, 412, 60915, 85, 0.9033606000000134
86, 0, 0, 0, 0, 135.0, 752, 61667, 86, 1.5890550000000019
87, 0, 0, 0, 0, 70.0, 644, 62311, 87, 1.3554068999999913
88, 0, 0, 0, 0, 75.0, 411, 62722, 88, 0.8497025000000065
89, 0, 0, 0, 0, 155.0, 680, 63402, 89, 1.4404109000000176
90, 0, 0, 0, 0, 105.0, 386, 63788, 90, 0.8455507999999838
91, 0, 0, 0, 0, 320.0, 761, 64549, 91, 1.668186100000014
92, 0, 0, 0, 0, 80.0, 391, 64940, 92, 0.8416608999999937
93, 0, 0, 0, 0, 180.0, 813, 65753, 93, 1.6736247000000049
94, 0, 0, 0, 0, 120.0, 827, 66580, 94, 1.7535220000000038
95, 0, 0, 0, 0, 120.0, 820, 67400, 95, 1.8013463000000058
96, 0, 0, 0, 0, 120.0, 769, 68169, 96, 1.6169194000000005
97, 0, 0, 0, 0, 50.0, 562, 68731, 97, 1.2327252999999985
98, 0, 0, 0, 0, 135.0, 783, 69514, 98, 1.7602892000000168
99, 0, 0, 0, 0, 125.0, 778, 70292, 99, 1.6475199000000202
100, 0, 0, 0, 0, 50.0, 398, 70690, 100, 0.8774501000000043
101, 0, 0, 0, 0, 120.0, 779, 71469, 101, 1.7563558999999884
102, 0, 0, 0, 0, 50.0, 517, 71986, 102, 1.126533299999977
103, 0, 0, 0, 0, 105.0, 742, 72728, 103, 1.626411499999989
104, 0, 0, 0, 0, 100.0, 644, 73372, 104, 1.45249290000001
