,loss,mae,mean_q,mean_eps,episode_reward,nb_episode_steps,nb_steps,episode,duration
0,0,0,0,0,125.0,635,635,0,2.2386450999999994
1, 0, 0, 0, 0, 90.0, 647, 1282, 1, 1.5043277999999987
2, 0, 0, 0, 0, 205.0, 925, 2207, 2, 2.2057755000000014
3, 0, 0, 0, 0, 125.0, 583, 2790, 3, 1.5264898000000002
4, 0, 0, 0, 0, 110.0, 660, 3450, 4, 1.4100171999999986
5, 0, 0, 0, 0, 65.0, 516, 3966, 5, 1.3021636
6, 0, 0, 0, 0, 150.0, 686, 4652, 6, 1.6092432999999993
7, 0, 0, 0, 0, 40.0, 355, 5007, 7, 0.7503315999999991
8, 0, 0, 0, 0, 80.0, 557, 5564, 8, 1.1641778999999985
9, 0, 0, 0, 0, 15.0, 380, 5944, 9, 0.8899462000000007
10, 0, 0, 0, 0, 110.0, 473, 6417, 10, 1.1175426000000002
11, 0, 0, 0, 0, 180.0, 704, 7121, 11, 1.5519622999999996
12, 0, 0, 0, 0, 75.0, 406, 7527, 12, 0.857392100000002
13, 0, 0, 0, 0, 65.0, 597, 8124, 13, 1.2361527999999957
14, 0, 0, 0, 0, 185.0, 758, 8882, 14, 1.6413033000000041
15, 0, 0, 0, 0, 155.0, 646, 9528, 15, 1.3190656000000018
16, 0, 0, 0, 0, 75.0, 342, 9870, 16, 0.7293434999999988
17, 0, 0, 0, 0, 95.0, 538, 10408, 17, 1.1156700999999956
18, 0, 0, 0, 0, 120.0, 714, 11122, 18, 1.4478334000000004
19, 0, 0, 0, 0, 110.0, 662, 11784, 19, 1.4049759000000037
20, 0, 0, 0, 0, 75.0, 557, 12341, 20, 1.2372921000000048
21, 0, 0, 0, 0, 175.0, 722, 13063, 21, 1.4781223000000026
22, 0, 0, 0, 0, 65.0, 593, 13656, 22, 1.2462625999999943
23, 0, 0, 0, 0, 195.0, 824, 14480, 23, 1.6698491000000004
24, 0, 0, 0, 0, 30.0, 423, 14903, 24, 0.8602206000000052
25, 0, 0, 0, 0, 225.0, 813, 15716, 25, 1.6362377000000023
26, 0, 0, 0, 0, 210.0, 813, 16529, 26, 1.6742622000000011
27, 0, 0, 0, 0, 180.0, 693, 17222, 27, 1.420334700000005
28, 0, 0, 0, 0, 120.0, 974, 18196, 28, 1.997532200000002
29, 0, 0, 0, 0, 210.0, 797, 18993, 29, 1.614839400000001
30, 0, 0, 0, 0, 180.0, 725, 19718, 30, 1.4768144999999961
31, 0, 0, 0, 0, 80.0, 551, 20269, 31, 1.126125100000003
32, 0, 0, 0, 0, 195.0, 701, 20970, 32, 1.4077911999999984
33, 0, 0, 0, 0, 55.0, 499, 21469, 33, 1.0288044999999997
34, 0, 0, 0, 0, 515.0, 1102, 22571, 34, 2.1825131000000013
35, 0, 0, 0, 0, 135.0, 565, 23136, 35, 1.1730328000000014
36, 0, 0, 0, 0, 35.0, 496, 23632, 36, 1.0369749000000041
37, 0, 0, 0, 0, 105.0, 448, 24080, 37, 0.9453630000000004
38, 0, 0, 0, 0, 180.0, 575, 24655, 38, 1.1695899999999995
39, 0, 0, 0, 0, 80.0, 495, 25150, 39, 1.0324089000000072
40, 0, 0, 0, 0, 60.0, 426, 25576, 40, 0.9056022000000041
41, 0, 0, 0, 0, 180.0, 1068, 26644, 41, 2.1779288000000037
42, 0, 0, 0, 0, 80.0, 380, 27024, 42, 0.7908867000000015
43, 0, 0, 0, 0, 230.0, 908, 27932, 43, 1.8677700000000073
44, 0, 0, 0, 0, 120.0, 798, 28730, 44, 1.6272352999999953
45, 0, 0, 0, 0, 95.0, 657, 29387, 45, 1.3491315999999927
46, 0, 0, 0, 0, 110.0, 634, 30021, 46, 1.3288401000000079
47, 0, 0, 0, 0, 130.0, 803, 30824, 47, 1.6714037999999931
48, 0, 0, 0, 0, 65.0, 387, 31211, 48, 0.8115210999999931
49, 0, 0, 0, 0, 45.0, 382, 31593, 49, 0.7978970000000061
50, 0, 0, 0, 0, 20.0, 476, 32069, 50, 0.9893473999999998
51, 0, 0, 0, 0, 430.0, 1374, 33443, 51, 2.648029600000001
52, 0, 0, 0, 0, 55.0, 482, 33925, 52, 0.9872847000000036
53, 0, 0, 0, 0, 135.0, 649, 34574, 53, 1.3285482000000002
54, 0, 0, 0, 0, 50.0, 583, 35157, 54, 1.213606200000001
55, 0, 0, 0, 0, 495.0, 1027, 36184, 55, 2.037686999999991
56, 0, 0, 0, 0, 90.0, 659, 36843, 56, 1.3390179999999958
57, 0, 0, 0, 0, 80.0, 507, 37350, 57, 1.0431562999999926
58, 0, 0, 0, 0, 385.0, 1117, 38467, 58, 2.206409899999997
59, 0, 0, 0, 0, 500.0, 1016, 39483, 59, 2.0351399000000043
60, 0, 0, 0, 0, 115.0, 917, 40400, 60, 1.8627366999999992
