,episode,Cone L7,ConeInv L7,HourG L7,HourGInv L7,Line L7,Cone L6,ConeInv L6,HourG L6,HourGInv L6,Line L6,Cone L5,ConeInv L5,HourG L5,HourGInv L5,Line L5,Cone L4,ConeInv L4,HourG L4,HourGInv L4,Line L4,Cone L3,ConeInv L3,HourG L3,HourGInv L3,Line L3
434,434,14.46517255418137,31.84609229238845,26.39863758552365,33.53853029657918,16.309011892643426,10.306359935971075,47.63929423077213,69.95623830200391,59.57226263386556,45.567892105293616,13.127805900092076,23.428328798380893,37.51512707585278,24.12690624925825,52.75392408618799,17.30656935722481,121.3476314474296,98.33648278315862,78.0820214277256,99.41954833782272,47.4384764801684,54.74013329321338,77.89192867735356,50.661388794467726,36.54070728292536
435,435,14.469697277267258,31.96623891573341,26.317870761871337,33.530260049496974,16.332170669033996,10.143948232554026,47.68441014398229,69.82172168053894,59.47737868723713,45.5760142792539,13.101882974053645,23.42762011386158,38.256529621311,24.10608478818621,52.68267981253673,17.329027661033297,121.23199729313926,98.2791551236956,78.04554423757403,99.3368767068113,47.44854948008605,54.85943361127205,77.54382603264258,50.71633955402139,36.49435328704787
436,436,14.479387516731972,31.987675933049037,26.3952636296,34.24701792573276,16.260294619426933,10.11932675576096,47.72592336718187,70.04276933152991,59.28328413519585,45.65313303310241,13.14507733484742,23.36653615614024,38.843050099909306,23.97899835678791,52.67034559794333,17.312825094908476,121.07454461075685,98.53205735259854,77.90365115079013,99.37776463597386,47.74549605290692,54.88834946306091,77.38989226844478,50.739297600266354,36.37277976834044
437,437,14.491873486412189,31.8582811340332,26.28252529480297,35.67478927016159,16.286219441160863,10.108148198032817,47.8278081842623,70.11042102615403,59.325987462490254,45.62774589236847,13.111124977794796,23.217117501657903,38.85478119199168,24.1618681310682,52.71234583637273,17.315243261247954,121.2505144889538,98.34624117924172,77.38067344197056,99.39455385178296,47.6539342887848,54.87132633125389,77.684529774497,50.95984102053063,36.47447468290393
438,438,14.490580608775314,32.17917646185618,26.146196410975,35.46371576937304,16.209008310902835,10.118309386968612,47.73874570957568,70.13682097680608,59.5202174356539,45.6258099042772,13.1160647834324,23.103982327932336,38.84340517245345,24.41798947050047,52.71841253206875,17.3680602945723,121.16323411625586,98.21256999944352,77.61102138230153,99.22142995277916,47.72714864427798,54.91930609963157,77.64732846890044,50.74412465158427,36.608732070922855
439,439,14.43766117868779,31.9144873396825,26.270865346272785,35.61925269461967,16.338198308305984,10.102995174357815,47.63264998843391,69.61157971411636,59.349500375257534,45.7518476188007,13.13210148299036,23.29398784570993,38.683987608410064,24.437076073810147,52.80383912435018,17.327528518676758,121.31981448611698,98.4965169006612,77.58345019891395,98.92399705707696,47.72753818092945,55.373786602783206,77.71216331040564,51.04403812137386,36.41627205652548
440,440,14.499781681410369,31.966527496917696,26.261298916904803,35.39927601924479,16.593277771255266,10.075272130716533,47.632599449631,69.61301867167155,59.34592499585317,45.69745917942213,13.117251575104962,23.090158763557973,38.80598856608073,24.32342735689078,52.79069429343369,17.327792860987632,121.2196193397737,98.32365873629452,77.4943525513434,98.99318082007134,47.738703979933554,54.94846544861238,77.70349610598763,50.68670441961696,36.68818268836739
441,441,14.49125573414314,32.10789100419391,26.334179664927827,35.54546807758772,16.790275988498472,10.077708855607456,47.64138202115271,69.97625665927151,59.30713809960241,45.0470635886295,13.110731800327402,23.10075052695384,38.99107529082388,24.39016370003805,52.68864022485958,17.30537229363608,120.13404817516006,98.3159889035862,77.84261581961033,99.1465833293858,47.7394532820413,54.7983688723199,77.30723124295245,50.77698427815491,36.440885753422
442,442,14.489084728546835,31.919644239770008,26.29015861461365,35.62430219806608,16.623142054111142,10.074532156272172,47.70036159960972,69.93250414198198,59.137394352592665,45.107719999919006,13.12422309087278,23.22552266671507,38.98315580359333,24.251335784008628,52.585887298040966,17.33797893467906,119.7506167763158,98.36908030458004,77.21384180675854,99.03324137857098,47.6908865049676,54.95870638637076,77.45817261245777,50.65930825080071,36.3584249728692
443,443,14.505660506914246,31.775947707376364,26.40674834483115,35.57622822778736,16.508448654381006,10.095755421762314,47.664449455668624,69.4654520317583,59.43057727062796,45.042409361907545,13.118679728676524,23.191324483638272,38.86477416803029,24.48301672526768,52.27405012059637,17.402859166799736,119.768789649906,98.43898968018054,77.48295551300049,98.91886549729568,47.716489849205246,54.32324951101558,77.55687226433102,50.73545183880898,36.3887490583721
444,444,14.34890045438494,31.986424558221515,26.2536535062288,35.550351256358475,16.675752067565917,10.078302034964928,47.68793896181109,69.38152284975405,59.51400780835689,44.94422932403082,13.112024912673435,23.36470942866825,38.80661074841609,24.352393913269044,52.46396184545964,17.416508308138166,119.8419985442326,98.66744640166746,77.3965682066404,98.82859646765542,47.72070781614845,54.22135743769732,77.50526037176284,50.74836847712937,36.39606575671537
445,445,14.37120219460535,31.8957716759215,26.278125787487056,35.69896738021728,16.609518851575306,10.078245821223918,47.6200730598579,69.58558778201832,59.5781496576516,45.05509446173693,13.12654366130032,23.27047018229668,38.98292319126393,24.3631030857163,52.38499684236488,17.392082508926688,119.96605995315278,98.50797324106485,77.31548037992061,98.88235181718916,47.686055009717386,54.29136968184147,77.14370227096104,50.5575621257766,36.63486237221576
446,446,14.378805567578572,31.909140624913007,26.26109751028949,35.48850916777301,16.50839218895556,10.095180009789855,47.5995129452476,69.54257314844685,59.211894659592495,45.065090488952265,13.213371094061648,23.23786668986023,38.93108726784035,24.577069032001912,52.4038442955752,17.41444602379432,119.84683821266265,98.27991757364669,77.49441786415072,99.01831271964755,47.67498312751166,54.51375614289314,77.26999966851596,50.8154545255897,36.31798988000318
447,447,14.333042458143147,31.755740025195227,26.3388422864464,35.578300882136446,16.667147535388754,10.266771600642455,47.32859752655029,69.53740359624227,59.28484351121927,45.18185703338138,13.21848736287936,23.331865359348377,38.81639456782781,24.33880115743956,52.3556572963517,17.363877296447754,119.7334142019838,98.28118929602326,77.53095319498554,99.14517228994796,47.60300251234288,54.34962922419054,76.98188951759856,50.90906998418993,36.19061664309664
448,448,14.329356625368462,31.896225812737768,26.380753303435917,34.88113762083508,16.611631299958336,10.63418661541951,47.30372893291971,69.50977167146297,59.37219069007837,45.07435446227623,13.22380887291914,23.239055037700865,38.95915384786537,24.311134009734268,52.40031373281562,17.41779783681971,119.8978032781117,98.61986517943384,77.4169488204153,98.87434819603446,47.65900745694599,54.39881646496126,77.12495487687661,51.05180503114661,35.974527395723875
449,449,14.35841293178139,31.817831111824425,26.311428240252663,35.0566585958004,16.67793578124908,10.625547710667805,47.27297370209288,69.47898558833172,59.3648983924799,45.02336015301241,13.24017258426202,23.18053321542666,38.8731223492904,24.3670393615421,52.43637782047919,17.383252319676917,119.72509990930556,98.30175759813642,77.44133191049835,99.09312419250648,47.62242402067972,54.35858288507392,77.20396867673496,50.88616872760779,36.13562744837117
450,450,14.395424671027495,31.77541472372148,26.32633240551543,34.831833149219776,16.638525076013394,10.63744671558862,47.22135043525086,69.85202115081077,59.4292954174716,44.965623812729056,13.217060706944912,23.25316307700877,39.06892548082034,24.566699115693822,52.27029039805172,17.423731027647506,119.72509612558775,98.37872956291078,77.57140077231587,98.90981056149266,47.64711140990257,54.36032935335385,77.24940204845817,50.98055433910632,36.06189350573064
451,451,14.350236310277666,31.87764571856901,26.27675223654889,34.85759154972069,16.631940971151757,10.651121422096535,47.22053401070352,69.66310138359007,59.22554030035534,45.10857382947596,13.235005938183276,23.242485357585707,39.05083853751421,24.774090967299063,52.40886855419771,17.375940815968946,119.83798953192029,98.486556251209,77.4036982010822,98.8527321596026,47.658008788172886,54.40447399601555,76.95344369969469,51.03519098009382,35.99291930974916
452,452,14.311438376304665,31.919713761780287,26.25504593429814,34.86231931383489,16.626604431606285,10.649870455579748,47.44940552344689,69.51710832352732,59.27756465791102,44.97950891735267,13.227411101846132,23.239259449528976,38.84975549171894,24.50544695318098,52.35382590448813,17.34188900332479,119.7568379346062,97.7247099795584,77.59159985152225,98.9556973489097,47.68424107420678,54.34376842523712,76.87344728357651,51.00601508686081,36.10961826448518
453,453,14.32171240149294,31.876350814026672,26.48605507223364,34.806691731580855,16.727699606186118,10.672833987503996,47.3798903732496,69.22552151223887,59.33216389371047,45.79266349520316,13.228804201855086,23.149978982221835,39.02595068646976,24.362014650595917,52.45407647768656,17.370781505450655,119.76309538779785,97.91058907894458,77.58592901229858,99.09735325404576,47.683544155329976,54.19374543267328,77.18049459809644,51.17316547604593,36.24209512007864
454,454,14.345934473750104,31.86460290791956,26.271950449479636,35.084010759511386,16.833801993783915,10.658008107713831,47.34859281730433,69.57220275585468,59.33374486366908,47.3373415119016,13.21698482413041,23.258371242400138,39.09156063206665,24.632060494771817,52.31428991539629,17.42808519527764,119.64564052125576,97.68781669143304,77.49044167194623,98.23010307703262,47.69171619133963,54.4616200993362,77.20735700506913,51.09869142357572,36.222646045401824
455,455,14.364160664078248,31.834295539674017,26.331084586478568,34.87988752395314,17.00331207986414,10.68155820240346,47.21719083150228,69.60853118647564,59.377981617337184,47.47876866176875,13.197063752954657,23.254859509899227,39.160903380582326,24.642645604641228,52.40216275148614,17.409574267168068,119.35591160230516,97.68724828135686,77.80719308695872,97.52602646262211,47.69724185315869,55.19283251455073,77.10221940095204,50.870129854304864,36.0967952966344
456,456,14.593748989146068,31.88750501820739,26.321609995019344,34.80077717137575,16.741761479033045,10.658748613821494,47.230029673088254,70.8121763061417,59.35783269683877,47.42193670664184,13.181031907018427,23.41552530112841,38.96237899496828,24.521401593020627,52.384434431027145,17.352640249322285,119.1777941075767,97.73027718628036,77.65339965098288,97.24469977266648,47.71265040350037,55.37418814150163,77.19939008504592,51.06816219060849,36.23449276194853
457,457,15.118674660457,31.81775560086816,26.262400188109947,34.77761824373078,17.006897653364753,10.698848278201812,47.254124502185,70.84326221820751,59.51603983561198,47.39884787207252,13.25661142987253,23.29323677339963,38.90359349068397,24.662292311419947,52.26329874007877,17.38180048200819,119.080463301315,97.78715792142428,77.61640550809749,97.62491305971326,47.773135341757055,55.09395781718938,77.10384575953402,51.00907814878448,36.17752651450257
458,458,15.110137271998406,31.809840793451983,26.29334494359173,34.83915497399316,16.846601386592813,10.669622378920035,47.299015362442574,70.73718211238545,59.35440284418305,47.3897027278292,13.3554242214043,23.427779738482307,38.92258609048537,24.5670073403785,52.30723791537078,17.461004761382416,119.2797144671392,97.70516762588964,77.68894300537109,97.393181444447,47.68715225417039,55.24297030142127,76.85618802982414,50.98970263977797,36.14314035783734
459,459,15.062511300748112,31.79982847012348,26.24218496116432,34.91798443819216,16.892041871346624,10.669009917420768,47.21955758858101,70.77919984448508,59.482598957468255,47.32467316961908,13.363752696868168,23.2978749060416,39.02589012486066,24.73844990024905,52.302374113078905,17.423288735203773,119.19575337001255,97.60592778101316,77.51222193600684,97.61459225254576,47.666327950537,55.11432355560218,76.95794173113005,50.98667428871358,36.10129354543207
460,460,15.045650298636932,32.05891531076169,26.204650598575476,35.02387123929257,16.823642291193423,10.683420034087431,47.349229945276015,70.51199903850313,59.33851863475556,47.40396348524463,13.3546599522233,23.338210515240668,39.03435679082271,24.640374709970917,52.479845730604325,17.425360014944367,118.98664536909624,97.76811240392789,77.61454422102929,97.41760647259768,47.6252302446529,55.25510535935771,77.48984468900241,50.594266305604485,36.324713771976086
461,461,15.01049639358921,31.780166558499605,26.21406881244492,34.88666323079901,16.882830789059767,10.933984782654424,47.36579447526198,70.95102053656095,59.4568839881764,47.29092040790125,13.383163051633232,23.20122658023397,38.99457809059882,24.78752703409422,52.3135904905838,17.430967670276853,119.19200831509092,97.8671369056326,77.46215776252167,97.5077077543448,47.66994330462288,55.43890631129976,77.35792280238309,50.33383506633771,36.54182694317544
462,462,15.02604799694037,31.811297285993515,26.20601384906828,35.34828839845295,16.795750673224287,11.0080156062757,47.38855740399767,70.62375985312431,59.37412348880044,47.278971820694665,13.391377957661946,23.245724163031184,39.13575780982438,24.94743978566137,52.35381224534133,17.450394838469077,118.87692564748713,97.7067694601168,77.51058116401593,97.51649552194696,47.63419716454655,55.27044808327615,77.41253508565569,50.325011668761086,36.37265322117207
463,463,15.037270152148078,31.729488779286868,26.162222118003697,35.257612675526104,16.869593159803348,10.984177761996817,47.35343361957582,70.79636569717556,59.32056871358899,47.43704286286997,13.38360576906066,23.35540686816704,39.60635118081536,25.031145760421413,52.32888014798338,17.448351206741933,119.01682129377927,97.71650715947288,77.66283827687538,97.4018361371869,47.63705117361887,55.17501990775752,77.4413406225568,50.19186993034519,36.10294098235573
464,464,15.002132330454144,31.85988266322269,26.226078698762564,35.124563077722456,16.805359968455132,11.005357605080272,47.226969667059606,70.7670470822242,59.29006506029464,47.32277840643302,13.36869235428012,23.316303417944784,39.72155634035101,25.018016794756303,52.4637035455995,17.49190561479657,119.31576648989416,97.493073223083,77.6073600889191,97.67952181288034,47.63754287614312,55.25121041074593,77.51524795648706,50.25241746063914,36.36431978793824
465,465,15.055374539731844,31.87440600829836,26.296361356863947,35.30828804407955,16.925407557898247,11.01113786670062,47.34890684982141,70.63380729068409,59.36741633034923,47.28249471949304,13.39096835972454,23.20947910504616,39.69772382512312,24.970448766435897,52.44161626582388,17.482422297651116,119.1746110209178,97.82288048918684,77.55175433772625,97.3027718403841,47.66669363610805,55.18994521526217,77.478240275201,50.27254652533579,36.266129883567054
466,466,15.071166536603656,31.824242607310968,26.100245716084853,35.33694777978915,16.799008505517413,10.947195457788322,47.4519325869424,70.88315313808366,59.40243398947794,47.10866991221476,13.40111694600847,23.734147585993227,39.55569640449856,24.87709907768047,52.4066809428764,17.47246309982869,119.09352006151084,97.42364854239376,77.4567023240883,97.46577293982872,47.73359093764316,55.455498377482094,77.54397072529073,50.499584605005495,36.19784687313996
467,467,15.058271281385192,31.830377106117997,26.542754511378504,35.30457811649267,16.891929533731872,10.948331022188874,47.17489402034929,70.66265476597756,59.36647772966485,47.23000770579639,13.371396507026136,23.713163492380616,39.53632251700175,25.011502172981945,52.49084483268146,17.526085215448955,119.25668077605764,97.01807625988808,77.3269858424439,97.35649011154806,47.72557591762895,55.02607833014594,77.76524272671452,50.2274185393013,36.31163101912664
468,468,15.050226816225893,31.93846310198399,26.23897524178028,35.2796089397002,16.86125463951291,10.962753240929104,47.37507825836422,70.77013888041178,59.60378276187368,47.17439803390589,13.377169345822209,23.81729726030783,39.62753726727665,24.993007822520173,52.19793483189174,17.520674020719465,119.20005979887094,97.02890352954924,77.09343645600933,97.4085609948256,47.703481248543085,55.15493362228592,77.3221523411466,50.38910231456805,36.31772131797595
469,469,15.140464969223403,31.71876956798412,26.16521363306527,35.293025152427624,16.875414157900934,10.974377023155087,47.39943251135754,70.85412642708414,59.31419991136353,47.33075743617274,13.405696625187822,23.726949560861065,39.78434873011328,24.88727012981068,52.3779728115005,17.550882859965874,119.27780886563389,96.94803877049657,76.9092911686374,97.90606738130252,47.68151942461138,55.30814678689708,77.6236959515196,50.33366441867344,36.19973593102392
470,470,16.549253155041292,31.959558142829188,26.15463872815742,35.34523506279106,16.972352560685607,10.950331055363522,47.37761872674003,70.79273334287872,59.49397387117953,47.138239369330826,13.42008962182608,23.753044973500284,39.59592241131157,24.96693175771962,52.235039861319294,17.931012787524168,119.0304511449383,97.27250445488446,77.35222197070564,98.0812292659984,47.756495655173126,55.19530009499079,76.98938637096796,50.16231713062379,36.33331711890158
471,471,16.575459539704607,31.97095926441652,26.14389233560957,35.33185034581325,17.00333171753249,10.99015559805567,47.18930426007044,70.25524054192877,59.975592366765056,47.18023207009911,13.45899040088421,23.74241807529692,39.7133267196742,24.939252664628416,52.18559468321639,17.9871817437888,118.26878945975122,96.78377705490936,77.17422502507608,98.35696364339192,47.7223101763424,55.26577723488879,76.49594443403409,50.32154988556077,36.25832480611335
472,472,16.57801264533936,31.809500845146456,26.19965407874976,35.37502386712081,16.966022926721816,10.987367849105445,47.39429794615181,70.1996391685363,59.72637386908367,47.2358604942128,13.522847142868493,23.783593647385803,39.603063927756416,25.01397664167664,52.37753983071019,18.015613600359124,118.1198977532788,97.16403580911503,77.19619512896166,98.27320363085558,47.74932940545571,55.26728042019562,76.66890177910932,50.18207782721667,36.50166271644951
473,473,16.588996941522257,32.06996212850876,26.12073268152732,35.35964346280063,16.901759617592703,10.976257595166349,47.4764198412409,70.22822621183575,59.73456384506694,47.29112132090442,13.538127795692064,23.854262078305712,39.72876516686303,25.177536768572672,52.27369400550579,17.995747908182075,118.2604881349674,96.94889755718044,77.26404637303845,98.170752696035,47.76795040283203,55.23837285185065,76.83845450392569,50.18470278653231,36.33732338495969
474,474,16.5739296703492,31.922330098731496,26.385348469991712,35.32143878397969,16.961868286132812,11.094512217689685,47.34397974702501,70.12670588456724,59.8045359428599,47.116004331268535,13.548857461953466,23.81903876062812,39.64072517919402,25.093263668800468,52.41486557286409,18.090269079425823,117.86672244019888,97.07719311663882,77.14775242524989,98.21516250088018,47.76709742817757,55.62764086830654,76.66940399952423,50.22157729881397,36.58434013235723
475,475,16.62393198147626,31.89572357357779,26.14340535686668,35.46696914836047,16.85831405603997,11.077628480418213,47.37072193590283,70.27376792214133,59.818911796164144,47.270709522588646,13.575464038848876,23.859217834989558,39.72493440133554,25.11938466568907,52.2585459177473,18.029317295590644,118.25208486480156,97.27971455273708,77.13650835291276,98.2549431722169,47.75796643822594,55.43233397400495,76.51138011111489,50.4157369837334,36.48274305386013
476,476,16.585751313957378,31.95420349350303,26.25452438166112,35.40896600380611,16.939627379835965,11.113809553022678,47.43581845940212,70.33734905590782,59.83605822848502,47.17475554522346,13.5542314453125,23.87923374564149,39.59222572889083,24.91400969794037,52.39695604136914,18.08992449168501,118.20800351633608,97.02339617006338,77.1221545697864,98.13886479084,47.76242332547833,55.39521546889428,76.63070256968747,50.40848685321551,36.43566510375117
477,477,16.614906248601486,31.952666020393373,26.19002542633941,35.7568944086794,17.013891497617045,11.10998511009509,47.89994367314966,70.17512745259276,59.77105075148478,46.97131799324401,13.552121711472576,23.76792699717001,39.55729355737177,25.094936083962857,52.30458822768912,18.06525459869132,117.9937477706224,97.12851531602796,77.14332565153488,97.8760179325026,47.7837482697186,55.33663723760135,76.47971415337716,50.552769435848205,36.33574316763753
478,478,16.591397063276432,32.0995053984687,26.268718719482425,35.81764335688176,16.830247390560988,11.112293933754536,47.744801637226026,70.25889105274165,59.80432838785636,46.58628238411837,13.55180524871463,23.652791083649085,39.60606601246172,24.998236712104724,52.1413902548716,18.059786832268863,118.18577996251324,97.14389499282284,76.98702216408469,98.1526430383583,47.78973242508738,55.31681883364694,76.5959769251294,50.46503484902061,36.340795564131305
479,479,16.6293161543271,31.95583947906104,26.10467188068897,35.84076132113046,17.135925911568307,11.08613892373322,47.83879585918705,70.10141348033575,59.79278278177119,46.48892964257134,13.557695502366368,23.845060576534134,39.44896181411366,24.899471613947075,52.322093829912006,18.044722943587605,118.02829237805295,96.9667590399848,77.15719225890655,98.0616835512856,47.75697928939123,55.44886434894718,76.64178063125206,50.83432870582029,36.40046592236257
480,480,16.59055232428358,32.04542428142619,26.167118097244835,35.67065131964804,17.21728048000438,11.138374044161822,48.030587066786325,70.08054201318583,59.930021635691325,46.50627064359361,13.543283544940714,23.971841935432053,39.7365814443735,25.100936183860583,52.22503483937886,18.06590496721885,118.17903838714996,97.26823330365018,77.21356729656382,98.2551855285311,47.745677395870814,55.55747208711245,76.44382768518784,50.5679551613128,36.944576086352924
481,481,16.595381760899024,32.024757688150466,26.26697251421079,35.853735870097104,17.23147775363652,11.12939058287872,48.05817363880299,70.02355650644454,59.84087660772426,46.51752357931698,13.550185424619608,23.88470606662645,39.947885319338006,24.87606324089898,52.32710747620882,18.13873870488176,118.1626471771053,97.01203645514468,76.9291458641065,98.18491434067444,47.73587211956807,55.36566230290616,76.6239172297416,50.44950953396884,36.392417282540976
482,482,16.61613133367798,32.00865746697607,26.18960064301051,35.786249648468406,17.321282329661322,11.11847032134296,47.90730649389402,70.02375673251137,59.94538713291713,46.55249555855856,13.5383453639324,23.83098412946213,39.65492898919746,24.98250985265377,51.98291208187993,18.22094197325654,118.07086607538552,97.11182599748884,76.8123224464951,98.02346523558896,47.63385885004209,55.5990144292149,76.64600289156692,50.53516404600028,36.527724786493984
483,483,16.70342524413469,31.935578131566185,26.26981763853892,35.71455914078795,17.441118726452576,11.120687921700528,47.85838983659264,69.96482115525465,59.0247478519474,46.57519485892319,13.540418007321543,23.87604168650559,39.46789954576177,24.959486983157085,51.348920196815484,18.153493881225582,118.28370392099488,97.11248084122334,77.05908255531384,98.293087782575,47.692436766172165,55.42413653967515,76.7102247799621,50.4010917547658,36.65750111927838
484,484,16.84546957572537,32.01005672605635,26.072721718989712,35.8780272334455,17.28304151414751,11.114601711311726,47.86650631422207,69.98107920888135,58.91811341426369,46.77170011303093,13.54825727739407,23.770779423036146,39.50880922767205,25.13615443683661,51.54385491900225,18.197257607823005,118.18406248718422,97.19293713195162,76.74110691983935,98.13466294945913,47.65270670644053,55.34506842504928,76.3442688319994,50.4850282966471,36.54158330920687
485,485,16.853392023917955,31.987116779657697,26.10476909948855,35.77272570414314,17.174685990564797,11.11252032103832,47.946544075217965,69.4066932448335,58.80583009745011,46.51587956055976,13.54875878643889,23.676872270327088,39.813327437355404,25.03643716946997,51.43969363054352,18.196882652255415,116.42076616963064,96.90148972020005,76.91317630543428,98.00398406821972,47.71397181919643,55.52792031056172,76.53039823657404,50.35834633171891,36.76834644821455
486,486,16.85350082972862,31.899801981497653,26.34463338261157,35.787816226542176,17.31758384967932,11.076576837450633,47.99953575846954,69.70013315806132,58.90633571642335,46.57714267923862,13.611745272056927,23.84785379543012,39.56808099895716,25.10944242706084,51.642880551449885,18.209483842885994,115.44130668591168,97.0303497196897,77.0682145058112,97.86139798845564,47.68645867660376,55.38979100039431,76.51647572865608,50.3844504664606,36.74749847247022
487,487,16.851124801763323,31.89951470923024,26.12885082076492,36.02355472932612,17.206951402696745,11.051345036007945,47.96375202870631,69.59780967526319,58.77501058042719,46.45269704358331,13.640928723091305,23.93434674734504,39.74789082712295,25.249430405221336,51.76951517019998,18.233007222180927,115.55637929727745,97.00235502211024,76.74988440536872,98.08906085751902,47.64175320978034,55.37330489525428,76.40024136629971,50.36459333290081,36.844077038163896
488,488,16.849327364955986,31.97948092213487,26.19598899781704,35.88594148611276,17.254652299232852,11.02507632611746,48.07811923336673,69.4910388704434,58.91781337504485,46.59862054085129,13.616643971068449,23.830523520676003,39.74092120419424,25.075079203425226,51.42376436505999,18.245885213216145,115.26378489875307,97.07100493071096,76.88918556610408,98.21604459983868,47.68205834973243,55.34333747010537,76.65295586646798,50.47634941662929,36.72487086065884
489,489,16.85162801350633,31.83172690381809,26.25030641970427,35.88018760097541,17.268047456963117,11.04072396552309,48.16550868433012,69.55060571199888,58.797018234043904,46.509142401313454,13.636617872450088,23.702760427228867,39.6690853206256,25.21364932673993,51.32707325345438,18.14417057882716,115.54667955034236,97.01625908873136,76.99404712709422,98.10880446661086,47.67720439112464,55.49284120426621,76.50275131832204,50.48967249812106,36.67575649709009
490,490,16.863436267424042,31.90124181234936,26.21538063897027,35.86726284176344,17.27667366613156,11.030345584184696,47.90950102745733,69.49522474390515,58.87932236059192,46.53216770866652,13.660032792524856,23.837240234253898,39.565336977994,25.18633333034616,51.43233675761737,18.178208124477237,115.60171694871856,97.1440756204245,77.03010527799776,97.96034173460993,47.64924402992981,55.5028594444538,76.88462617445965,50.6258782588345,36.919189761828825
491,491,16.86130976202476,31.950457047227346,26.101086964776226,36.35701085431543,17.248154396202132,11.030657127767077,47.89410935751555,69.35819639961231,58.90274898412869,45.687687298751285,13.639663573721764,23.973003030813963,39.42184971137931,25.16530690919748,51.53610887032572,18.171064981290407,115.21988565284356,97.05597822901832,76.94113053302375,98.10839986240164,47.69715228508624,55.4633102071458,76.25018658415641,50.58433263213995,36.75132642281877
492,492,16.866508349992227,32.10874970421117,26.115127499898275,36.666758743053904,17.213107200598937,11.049111308291772,47.92416947961328,69.41264183358612,58.85880397303438,45.70636397883432,13.628912511840891,23.849812073347497,39.58167205666596,25.15711553398492,51.5114991584191,18.167385224043205,115.4126686828081,96.91410983365355,76.98506978059709,98.05587370140928,47.66555083779728,55.65268434011019,76.48787392362624,50.40216202905335,36.80115270096323
493,493,16.84764759334816,32.210986453197044,26.0845792045056,36.87283759261623,17.352233695265937,11.052190944867553,48.00378419236091,69.62528471324755,58.86050786823034,45.71501567238256,13.667659241873938,23.945393244425457,39.41171327493532,25.14233888718128,51.39649785480229,18.188116662479143,115.53300642967224,96.58787994384764,76.84898025925095,98.13047110432326,47.65240901999539,55.53834503906983,76.52959591089393,50.663208217304174,36.71849429874459
494,494,16.816048299112627,31.92931902651884,26.13014333657544,36.62329144164831,17.31858012578548,11.048435356907504,47.95788568004763,69.49101152999626,58.94909494448225,45.824837544943065,13.646034061167637,24.188872743911684,39.65044127453815,25.36584310334304,51.49167962619062,18.20919356101229,115.1189154721378,96.69584877690424,76.91642340043555,97.97071249399588,47.603619639824565,55.44452701539032,76.72452782421577,50.71792803034908,36.753859141777305
495,495,16.863098791787323,31.924817950532752,26.24408551704052,36.78480818581446,17.31619009212165,11.059457694159612,47.96536251238197,69.66661507542148,58.8771886167273,45.72873275876045,13.659746846232624,24.1828405216762,39.40993713378906,25.26616141512677,51.46780517690048,18.39468952627743,115.47038274765016,96.65584961513304,76.83720759220094,98.19376637164812,47.6576901332588,55.45824375893306,76.15960097312927,50.7807962522496,36.72192795249237
496,496,17.02529976103041,31.8566302481662,26.260005768779845,36.69078703375584,17.268573924303055,11.026180119789435,47.86917131038006,69.6877301019213,58.878171616112624,45.65708267132853,13.658275486724545,24.211295771862748,39.48691278851797,25.248176823838254,51.91008539715329,18.552471839514062,115.4339475324077,96.5720167305757,76.70918653758298,98.04439200243904,47.54029342732244,55.47153366064723,76.48008418813721,50.49455317961864,36.93237449344395
497,497,17.037991680585144,31.902621945604125,26.553285314829928,36.77743941375187,17.328091093649466,11.03151470827065,48.01879801233131,69.81255995390009,58.87107101096926,45.686151311882526,13.645270594154915,24.08792659074832,39.42603121633115,25.14659813712625,52.28330541556222,18.526371556582337,115.365676755103,96.6796245795454,76.56822378689527,98.17297336648866,47.45584136257141,55.50764660782866,76.64972928970579,50.46069503608455,36.7348316380235
498,498,17.063962318527867,31.84523492584905,26.68550498895183,36.69059352080027,17.329687960504547,11.019681101887166,47.99725933282594,69.92697680333737,58.71024941361469,45.75603956226223,13.643332201833944,24.306810648600266,39.44854991285107,25.10467151009852,52.43719242049987,18.54957001036696,115.41525514632308,96.5614741279834,76.29528532728636,98.13441266813078,47.456060933628414,55.82746045263016,76.43882970846663,50.72009275024785,36.956184334992976
499,499,17.090214828413227,31.94014122489175,26.735629766890145,36.72822065817934,17.36123857898623,11.02110908735166,47.93653270494424,69.9761401430273,58.58508961598555,45.71433449527932,13.640668564654412,24.194856341917124,39.416626804015216,25.119746579721607,52.31350211743956,18.524455109102576,115.41576590722109,96.64221966266632,76.23425273626623,98.53748990029128,47.47868463432646,56.484920068835535,76.27102116628306,50.68226271436808,36.985612573242186
500,500,17.068230549064843,31.829425101186715,26.582330960683876,36.64990424165632,17.26860535477793,11.0690422736073,47.86467707996637,69.77532249026828,58.566761020189,45.73747433356519,13.642863715178642,24.101171649870324,39.42124796978593,25.13029628833437,52.32247108566071,18.572576248620575,115.38046680556404,96.4502157395886,76.09059283007745,98.8558273952274,47.417872903971656,56.390693670634825,76.58305379949465,50.77335431385625,36.94670922130876
