,loss,mae,mean_q,mean_eps,episode_reward,nb_episode_steps,nb_steps,episode,duration
0,0,0,0,0,125.0,478,478,0,1.001540499999999
1, 0, 0, 0, 0, 210.0, 749, 1227, 1, 1.5633034000000006
2, 0, 0, 0, 0, 50.0, 529, 1756, 2, 1.0538878
3, 0, 0, 0, 0, 45.0, 542, 2298, 3, 1.1222668000000002
4, 0, 0, 0, 0, 45.0, 390, 2688, 4, 0.8060815999999988
5, 0, 0, 0, 0, 155.0, 825, 3513, 5, 1.6815028000000005
6, 0, 0, 0, 0, 160.0, 628, 4141, 6, 1.2848453999999982
7, 0, 0, 0, 0, 210.0, 858, 4999, 7, 1.7422357999999996
8, 0, 0, 0, 0, 180.0, 721, 5720, 8, 1.4520194999999987
9, 0, 0, 0, 0, 400.0, 1444, 7164, 9, 2.8327456999999967
10, 0, 0, 0, 0, 135.0, 719, 7883, 10, 1.4923050999999994
11, 0, 0, 0, 0, 165.0, 539, 8422, 11, 1.1079657999999988
12, 0, 0, 0, 0, 230.0, 814, 9236, 12, 1.718316399999999
13, 0, 0, 0, 0, 95.0, 668, 9904, 13, 1.3506758999999988
14, 0, 0, 0, 0, 55.0, 518, 10422, 14, 1.0381090999999998
15, 0, 0, 0, 0, 120.0, 693, 11115, 15, 1.3873290000000011
16, 0, 0, 0, 0, 135.0, 646, 11761, 16, 1.3105350000000016
17, 0, 0, 0, 0, 90.0, 551, 12312, 17, 1.1427645999999996
18, 0, 0, 0, 0, 105.0, 606, 12918, 18, 1.2418898000000027
19, 0, 0, 0, 0, 115.0, 645, 13563, 19, 1.3374714999999995
20, 0, 0, 0, 0, 45.0, 467, 14030, 20, 0.9626079000000018
21, 0, 0, 0, 0, 105.0, 593, 14623, 21, 1.1738439000000014
22, 0, 0, 0, 0, 360.0, 1000, 15623, 22, 1.9923757999999978
23, 0, 0, 0, 0, 50.0, 568, 16191, 23, 1.1740268
24, 0, 0, 0, 0, 105.0, 715, 16906, 24, 1.4729849999999942
25, 0, 0, 0, 0, 155.0, 651, 17557, 25, 1.340837900000004
26, 0, 0, 0, 0, 155.0, 619, 18176, 26, 1.2853223999999983
27, 0, 0, 0, 0, 35.0, 431, 18607, 27, 0.9204518000000022
28, 0, 0, 0, 0, 330.0, 1023, 19630, 28, 2.043832899999998
29, 0, 0, 0, 0, 55.0, 559, 20189, 29, 1.1616005999999999
30, 0, 0, 0, 0, 125.0, 659, 20848, 30, 1.346655400000003
31, 0, 0, 0, 0, 120.0, 522, 21370, 31, 1.0848293000000027
32, 0, 0, 0, 0, 135.0, 594, 21964, 32, 1.222070599999995
33, 0, 0, 0, 0, 285.0, 830, 22794, 33, 1.6687876000000017
34, 0, 0, 0, 0, 85.0, 390, 23184, 34, 0.811822400000004
35, 0, 0, 0, 0, 135.0, 685, 23869, 35, 1.4101057999999966
36, 0, 0, 0, 0, 485.0, 1003, 24872, 36, 1.9735390000000024
37, 0, 0, 0, 0, 260.0, 783, 25655, 37, 1.6393545999999972
38, 0, 0, 0, 0, 80.0, 647, 26302, 38, 1.3316294999999982
39, 0, 0, 0, 0, 215.0, 908, 27210, 39, 1.8334963000000002
40, 0, 0, 0, 0, 40.0, 477, 27687, 40, 0.9873638999999912
41, 0, 0, 0, 0, 135.0, 629, 28316, 41, 1.2616158999999953
42, 0, 0, 0, 0, 30.0, 492, 28808, 42, 1.000840299999993
43, 0, 0, 0, 0, 225.0, 912, 29720, 43, 1.8343399999999974
44, 0, 0, 0, 0, 30.0, 410, 30130, 44, 0.8677016999999978
45, 0, 0, 0, 0, 35.0, 372, 30502, 45, 0.7466797999999955
46, 0, 0, 0, 0, 85.0, 393, 30895, 46, 0.783022900000006
47, 0, 0, 0, 0, 35.0, 575, 31470, 47, 1.1850079000000022
48, 0, 0, 0, 0, 135.0, 665, 32135, 48, 1.3579414000000014
49, 0, 0, 0, 0, 65.0, 558, 32693, 49, 1.0956977000000023
50, 0, 0, 0, 0, 210.0, 652, 33345, 50, 1.293034800000001
51, 0, 0, 0, 0, 210.0, 709, 34054, 51, 1.4060648999999898
52, 0, 0, 0, 0, 210.0, 640, 34694, 52, 1.2735244999999935
53, 0, 0, 0, 0, 180.0, 682, 35376, 53, 1.3274713999999932
54, 0, 0, 0, 0, 105.0, 553, 35929, 54, 1.1122812999999923
55, 0, 0, 0, 0, 395.0, 1006, 36935, 55, 2.013058700000002
56, 0, 0, 0, 0, 65.0, 498, 37433, 56, 0.9909449000000023
57, 0, 0, 0, 0, 195.0, 843, 38276, 57, 1.6510215999999929
58, 0, 0, 0, 0, 105.0, 528, 38804, 58, 1.0664669000000089
59, 0, 0, 0, 0, 120.0, 759, 39563, 59, 1.5358577000000082
60, 0, 0, 0, 0, 310.0, 791, 40354, 60, 1.5467165000000023
61, 0, 0, 0, 0, 130.0, 743, 41097, 61, 1.4879365000000035
62, 0, 0, 0, 0, 345.0, 1286, 42383, 62, 2.4736672000000084
63, 0, 0, 0, 0, 110.0, 593, 42976, 63, 1.1684343000000013
64, 0, 0, 0, 0, 210.0, 705, 43681, 64, 1.3949381000000045
65, 0, 0, 0, 0, 110.0, 632, 44313, 65, 1.2904903000000019
66, 0, 0, 0, 0, 120.0, 639, 44952, 66, 1.2683873000000006
67, 0, 0, 0, 0, 395.0, 1015, 45967, 67, 1.9619904999999989
68, 0, 0, 0, 0, 655.0, 1200, 47167, 68, 2.3399936999999937
69, 0, 0, 0, 0, 110.0, 643, 47810, 69, 1.3516110999999995
70, 0, 0, 0, 0, 45.0, 456, 48266, 70, 0.9389866000000069
71, 0, 0, 0, 0, 180.0, 659, 48925, 71, 1.3401865000000015
72, 0, 0, 0, 0, 120.0, 722, 49647, 72, 1.535454400000006
73, 0, 0, 0, 0, 80.0, 392, 50039, 73, 0.8260309000000063
74, 0, 0, 0, 0, 185.0, 774, 50813, 74, 1.5361984999999976
75, 0, 0, 0, 0, 125.0, 660, 51473, 75, 1.3633662999999956
76, 0, 0, 0, 0, 90.0, 465, 51938, 76, 1.0219641999999993
77, 0, 0, 0, 0, 240.0, 923, 52861, 77, 1.8405642000000029
78, 0, 0, 0, 0, 60.0, 394, 53255, 78, 0.802445899999995
79, 0, 0, 0, 0, 230.0, 955, 54210, 79, 1.9394465000000025
80, 0, 0, 0, 0, 105.0, 605, 54815, 80, 1.2321070999999932
81, 0, 0, 0, 0, 110.0, 616, 55431, 81, 1.2483947999999998
82, 0, 0, 0, 0, 105.0, 642, 56073, 82, 1.2835728000000017
83, 0, 0, 0, 0, 110.0, 504, 56577, 83, 1.0548846000000083
84, 0, 0, 0, 0, 115.0, 908, 57485, 84, 1.8401099999999957
85, 0, 0, 0, 0, 130.0, 513, 57998, 85, 1.0260047000000014
86, 0, 0, 0, 0, 320.0, 1235, 59233, 86, 2.4269913999999915
87, 0, 0, 0, 0, 185.0, 675, 59908, 87, 1.3366743999999926
88, 0, 0, 0, 0, 135.0, 723, 60631, 88, 1.4623817000000088
89, 0, 0, 0, 0, 325.0, 705, 61336, 89, 1.461709099999979
90, 0, 0, 0, 0, 315.0, 1105, 62441, 90, 2.1876358000000096
91, 0, 0, 0, 0, 515.0, 906, 63347, 91, 1.7832738000000177
92, 0, 0, 0, 0, 130.0, 527, 63874, 92, 1.0864680999999905
93, 0, 0, 0, 0, 85.0, 738, 64612, 93, 1.500078099999996
94, 0, 0, 0, 0, 220.0, 924, 65536, 94, 1.836394299999995
95, 0, 0, 0, 0, 190.0, 801, 66337, 95, 1.607676099999992
96, 0, 0, 0, 0, 80.0, 440, 66777, 96, 0.9240010000000041
97, 0, 0, 0, 0, 90.0, 461, 67238, 97, 0.9270765999999924
98, 0, 0, 0, 0, 475.0, 1179, 68417, 98, 2.3336185
99, 0, 0, 0, 0, 60.0, 401, 68818, 99, 0.8242442000000096
100, 0, 0, 0, 0, 320.0, 1084, 69902, 100, 2.240256800000026
101, 0, 0, 0, 0, 170.0, 577, 70479, 101, 1.1576112000000194
102, 0, 0, 0, 0, 110.0, 684, 71163, 102, 1.3656853999999896
103, 0, 0, 0, 0, 35.0, 524, 71687, 103, 1.0873559999999998
104, 0, 0, 0, 0, 45.0, 393, 72080, 104, 0.8541606000000002
105, 0, 0, 0, 0, 170.0, 714, 72794, 105, 1.4106812999999931
106, 0, 0, 0, 0, 75.0, 419, 73213, 106, 0.8501631999999972
107, 0, 0, 0, 0, 120.0, 684, 73897, 107, 1.3850393999999824
108, 0, 0, 0, 0, 485.0, 1308, 75205, 108, 2.5264608000000237
109, 0, 0, 0, 0, 120.0, 561, 75766, 109, 1.1560782999999901
110, 0, 0, 0, 0, 75.0, 515, 76281, 110, 1.0618824999999958
111, 0, 0, 0, 0, 85.0, 638, 76919, 111, 1.2920687000000157
112, 0, 0, 0, 0, 155.0, 673, 77592, 112, 1.37607109999999
