,loss,mae,mean_q,mean_eps,episode_reward,nb_episode_steps,nb_steps,episode,duration
0,0,0,0,0,55.0,380,380,0,1.2464051000000005
1, 0, 0, 0, 0, 105.0, 431, 811, 1, 1.3397003999999981
2, 0, 0, 0, 0, 305.0, 733, 1544, 2, 1.7212530000000008
3, 0, 0, 0, 0, 215.0, 843, 2387, 3, 1.9512056999999992
4, 0, 0, 0, 0, 135.0, 662, 3049, 4, 1.3901166000000025
5, 0, 0, 0, 0, 55.0, 403, 3452, 5, 0.8552876000000005
6, 0, 0, 0, 0, 50.0, 580, 4032, 6, 1.2045591000000009
7, 0, 0, 0, 0, 260.0, 928, 4960, 7, 1.918732300000002
8, 0, 0, 0, 0, 110.0, 646, 5606, 8, 1.5059324000000025
9, 0, 0, 0, 0, 315.0, 1085, 6691, 9, 2.2172871999999977
10, 0, 0, 0, 0, 225.0, 936, 7627, 10, 1.9390897000000038
11, 0, 0, 0, 0, 105.0, 653, 8280, 11, 1.4824234000000018
12, 0, 0, 0, 0, 80.0, 453, 8733, 12, 0.9726586999999967
13, 0, 0, 0, 0, 45.0, 444, 9177, 13, 0.9224854000000065
14, 0, 0, 0, 0, 105.0, 490, 9667, 14, 1.014111100000001
15, 0, 0, 0, 0, 165.0, 736, 10403, 15, 1.5837464000000026
16, 0, 0, 0, 0, 180.0, 414, 10817, 16, 0.9172214999999966
17, 0, 0, 0, 0, 75.0, 605, 11422, 17, 1.409249899999999
18, 0, 0, 0, 0, 50.0, 690, 12112, 18, 1.4437818999999976
19, 0, 0, 0, 0, 215.0, 822, 12934, 19, 1.6771065000000007
20, 0, 0, 0, 0, 255.0, 886, 13820, 20, 1.8249372000000008
21, 0, 0, 0, 0, 90.0, 509, 14329, 21, 1.0758706999999958
22, 0, 0, 0, 0, 105.0, 630, 14959, 22, 1.340344100000003
23, 0, 0, 0, 0, 80.0, 638, 15597, 23, 1.2991506000000044
24, 0, 0, 0, 0, 85.0, 492, 16089, 24, 1.058450300000004
25, 0, 0, 0, 0, 90.0, 481, 16570, 25, 1.0096038000000007
26, 0, 0, 0, 0, 330.0, 1331, 17901, 26, 2.619168199999997
27, 0, 0, 0, 0, 125.0, 784, 18685, 27, 1.636542200000001
28, 0, 0, 0, 0, 210.0, 810, 19495, 28, 1.680578600000004
29, 0, 0, 0, 0, 105.0, 521, 20016, 29, 1.0690124999999995
30, 0, 0, 0, 0, 110.0, 722, 20738, 30, 1.4759768999999991
31, 0, 0, 0, 0, 120.0, 694, 21432, 31, 1.4724501999999973
32, 0, 0, 0, 0, 160.0, 748, 22180, 32, 1.5455729000000034
33, 0, 0, 0, 0, 105.0, 491, 22671, 33, 1.0152280000000076
34, 0, 0, 0, 0, 55.0, 560, 23231, 34, 1.1870604000000071
35, 0, 0, 0, 0, 120.0, 643, 23874, 35, 1.3474133999999935
36, 0, 0, 0, 0, 45.0, 470, 24344, 36, 0.9898517999999967
37, 0, 0, 0, 0, 155.0, 733, 25077, 37, 1.554354900000007
38, 0, 0, 0, 0, 160.0, 951, 26028, 38, 2.0526742999999925
39, 0, 0, 0, 0, 135.0, 781, 26809, 39, 1.8105481999999995
40, 0, 0, 0, 0, 70.0, 375, 27184, 40, 0.8990660000000048
41, 0, 0, 0, 0, 45.0, 476, 27660, 41, 1.0018136000000055
42, 0, 0, 0, 0, 620.0, 1368, 29028, 42, 3.0036625000000043
43, 0, 0, 0, 0, 210.0, 1421, 30449, 43, 2.9863009999999974
44, 0, 0, 0, 0, 135.0, 702, 31151, 44, 1.9112043999999884
45, 0, 0, 0, 0, 315.0, 1180, 32331, 45, 3.2946191999999996
46, 0, 0, 0, 0, 180.0, 777, 33108, 46, 2.3016100999999907
47, 0, 0, 0, 0, 155.0, 732, 33840, 47, 1.9548009000000093
48, 0, 0, 0, 0, 150.0, 775, 34615, 48, 1.6617523999999975
49, 0, 0, 0, 0, 135.0, 651, 35266, 49, 1.4356772999999947
50, 0, 0, 0, 0, 120.0, 699, 35965, 50, 1.5123609000000044
51, 0, 0, 0, 0, 240.0, 930, 36895, 51, 2.539338900000004
52, 0, 0, 0, 0, 50.0, 498, 37393, 52, 1.2165284000000014
53, 0, 0, 0, 0, 120.0, 638, 38031, 53, 1.4176485999999926
54, 0, 0, 0, 0, 105.0, 505, 38536, 54, 1.0981378000000035
55, 0, 0, 0, 0, 35.0, 386, 38922, 55, 0.8926567000000034
56, 0, 0, 0, 0, 75.0, 418, 39340, 56, 0.8829329999999942
57, 0, 0, 0, 0, 135.0, 817, 40157, 57, 1.7717628999999988
58, 0, 0, 0, 0, 155.0, 602, 40759, 58, 1.3090978000000035
59, 0, 0, 0, 0, 120.0, 641, 41400, 59, 1.4957532999999898
60, 0, 0, 0, 0, 105.0, 645, 42045, 60, 1.4214405000000028
61, 0, 0, 0, 0, 135.0, 856, 42901, 61, 1.8606604000000004
62, 0, 0, 0, 0, 65.0, 393, 43294, 62, 0.8302185999999949
63, 0, 0, 0, 0, 155.0, 809, 44103, 63, 1.6615663999999981
64, 0, 0, 0, 0, 105.0, 739, 44842, 64, 1.5613331999999929
65, 0, 0, 0, 0, 145.0, 731, 45573, 65, 1.5906759999999878
66, 0, 0, 0, 0, 50.0, 403, 45976, 66, 0.9626717000000014
67, 0, 0, 0, 0, 310.0, 1005, 46981, 67, 2.269325600000002
68, 0, 0, 0, 0, 210.0, 867, 47848, 68, 2.316993300000007
69, 0, 0, 0, 0, 620.0, 1420, 49268, 69, 3.2139027000000056
70, 0, 0, 0, 0, 240.0, 1070, 50338, 70, 2.3742889000000105
71, 0, 0, 0, 0, 180.0, 819, 51157, 71, 1.741986799999978
72, 0, 0, 0, 0, 150.0, 801, 51958, 72, 1.6901385999999832
73, 0, 0, 0, 0, 180.0, 785, 52743, 73, 1.84682380000001
74, 0, 0, 0, 0, 125.0, 409, 53152, 74, 0.8698230999999907
75, 0, 0, 0, 0, 160.0, 772, 53924, 75, 1.5805620000000147
76, 0, 0, 0, 0, 180.0, 799, 54723, 76, 1.6982821999999942
77, 0, 0, 0, 0, 155.0, 824, 55547, 77, 1.6857584999999915
78, 0, 0, 0, 0, 90.0, 633, 56180, 78, 1.3226835999999764
79, 0, 0, 0, 0, 180.0, 809, 56989, 79, 1.7389928999999995
80, 0, 0, 0, 0, 110.0, 734, 57723, 80, 1.537119400000023
81, 0, 0, 0, 0, 35.0, 374, 58097, 81, 0.801669099999998
82, 0, 0, 0, 0, 185.0, 819, 58916, 82, 1.7229520000000207
83, 0, 0, 0, 0, 105.0, 656, 59572, 83, 1.3495171000000141
84, 0, 0, 0, 0, 210.0, 1030, 60602, 84, 2.1425059000000033
85, 0, 0, 0, 0, 145.0, 781, 61383, 85, 1.643217600000014
86, 0, 0, 0, 0, 140.0, 818, 62201, 86, 1.6865900000000238
87, 0, 0, 0, 0, 180.0, 785, 62986, 87, 1.6494672000000037
88, 0, 0, 0, 0, 135.0, 737, 63723, 88, 1.529062200000027
89, 0, 0, 0, 0, 110.0, 650, 64373, 89, 1.3338430000000017
90, 0, 0, 0, 0, 105.0, 652, 65025, 90, 1.3588502000000062
91, 0, 0, 0, 0, 50.0, 515, 65540, 91, 1.0670879000000184
92, 0, 0, 0, 0, 105.0, 638, 66178, 92, 1.3432203999999786
93, 0, 0, 0, 0, 75.0, 523, 66701, 93, 1.104426200000006
94, 0, 0, 0, 0, 210.0, 826, 67527, 94, 1.700162199999994
95, 0, 0, 0, 0, 60.0, 606, 68133, 95, 1.2957351000000017
96, 0, 0, 0, 0, 140.0, 775, 68908, 96, 1.5898502000000008
97, 0, 0, 0, 0, 205.0, 829, 69737, 97, 1.7087649000000056
98, 0, 0, 0, 0, 75.0, 677, 70414, 98, 1.4200257999999906
99, 0, 0, 0, 0, 165.0, 779, 71193, 99, 1.6076747999999839
100, 0, 0, 0, 0, 120.0, 759, 71952, 100, 1.6146296999999947
101, 0, 0, 0, 0, 155.0, 774, 72726, 101, 1.585078100000004
102, 0, 0, 0, 0, 125.0, 786, 73512, 102, 1.6471812000000057
